timestamp,GPRMC,latitude,longitude,Speed kmh
2025-02-19 16:51:06,"$GPRMC,000442.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:51:07,"$GPRMC,000443.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:51:08,"$GPRMC,000444.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:51:09,"$GPRMC,000445.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:51:10,"$GPRMC,000446.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:51:11,"$GPRMC,000447.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:51:12,"$GPRMC,000448.800,V,,,,,0.00,0.00,060180,,,N*42",0.0,0.0,0.0
2025-02-19 16:51:13,"$GPRMC,000449.800,V,,,,,0.00,0.00,060180,,,N*43",0.0,0.0,0.0
2025-02-19 16:51:14,"$GPRMC,000450.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:51:15,"$GPRMC,000451.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:51:16,"$GPRMC,000452.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:51:17,"$GPRMC,000453.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:51:18,"$GPRMC,000454.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:51:19,"$GPRMC,000455.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:51:20,"$GPRMC,000456.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:51:21,"$GPRMC,000457.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:51:22,"$GPRMC,000458.800,V,,,,,0.00,0.00,060180,,,N*43",0.0,0.0,0.0
2025-02-19 16:51:23,"$GPRMC,000459.800,V,,,,,0.00,0.00,060180,,,N*42",0.0,0.0,0.0
2025-02-19 16:51:24,"$GPRMC,000500.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:51:25,"$GPRMC,000501.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:51:26,"$GPRMC,000502.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:51:27,"$GPRMC,000503.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:51:28,"$GPRMC,000504.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:51:29,"$GPRMC,000505.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:51:30,"$GPRMC,000506.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:51:31,"$GPRMC,000507.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:51:32,"$GPRMC,000508.800,V,,,,,0.00,0.00,060180,,,N*47",0.0,0.0,0.0
2025-02-19 16:51:33,"$GPRMC,000509.800,V,,,,,0.00,0.00,060180,,,N*46",0.0,0.0,0.0
2025-02-19 16:51:34,"$GPRMC,000510.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:51:35,"$GPRMC,000511.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:51:36,"$GPRMC,000512.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:51:37,"$GPRMC,000513.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:51:38,"$GPRMC,000514.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:51:39,"$GPRMC,000515.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:51:40,"$GPRMC,000516.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:51:41,"$GPRMC,000517.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:51:42,"$GPRMC,000518.800,V,,,,,0.00,0.00,060180,,,N*46",0.0,0.0,0.0
2025-02-19 16:51:43,"$GPRMC,000519.800,V,,,,,0.00,0.00,060180,,,N*47",0.0,0.0,0.0
2025-02-19 16:51:44,"$GPRMC,000520.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:51:45,"$GPRMC,000521.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:51:46,"$GPRMC,000522.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:51:47,"$GPRMC,000523.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:51:48,"$GPRMC,000524.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:51:49,"$GPRMC,000525.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:51:50,"$GPRMC,000526.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:51:51,"$GPRMC,000527.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:51:52,"$GPRMC,000528.800,V,,,,,0.00,0.00,060180,,,N*45",0.0,0.0,0.0
2025-02-19 16:51:53,"$GPRMC,000529.800,V,,,,,0.00,0.00,060180,,,N*44",0.0,0.0,0.0
2025-02-19 16:51:54,"$GPRMC,000530.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:51:55,"$GPRMC,000531.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:51:56,"$GPRMC,000532.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:51:57,"$GPRMC,000533.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:51:58,"$GPRMC,000534.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:51:59,"$GPRMC,000535.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:52:00,"$GPRMC,000536.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:52:01,"$GPRMC,000537.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:52:02,"$GPRMC,000538.800,V,,,,,0.00,0.00,060180,,,N*44",0.0,0.0,0.0
2025-02-19 16:52:03,"$GPRMC,000539.800,V,,,,,0.00,0.00,060180,,,N*45",0.0,0.0,0.0
2025-02-19 16:52:04,"$GPRMC,000540.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:52:05,"$GPRMC,000541.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:52:06,"$GPRMC,000542.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:52:07,"$GPRMC,000543.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:52:08,"$GPRMC,000544.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:52:09,"$GPRMC,000545.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:52:10,"$GPRMC,000546.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:52:11,"$GPRMC,000547.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:52:12,"$GPRMC,000548.800,V,,,,,0.00,0.00,060180,,,N*43",0.0,0.0,0.0
2025-02-19 16:52:13,"$GPRMC,000549.800,V,,,,,0.00,0.00,060180,,,N*42",0.0,0.0,0.0
2025-02-19 16:52:14,"$GPRMC,000550.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:52:15,"$GPRMC,000551.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:52:16,"$GPRMC,000552.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:52:17,"$GPRMC,000553.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:52:18,"$GPRMC,000554.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:52:19,"$GPRMC,000555.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:52:20,"$GPRMC,000556.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:52:21,"$GPRMC,000557.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:52:22,"$GPRMC,000558.800,V,,,,,0.00,0.00,060180,,,N*42",0.0,0.0,0.0
2025-02-19 16:52:23,"$GPRMC,000559.800,V,,,,,0.00,0.00,060180,,,N*43",0.0,0.0,0.0
2025-02-19 16:52:24,"$GPRMC,000600.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:52:25,"$GPRMC,000601.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:52:26,"$GPRMC,000602.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:52:27,"$GPRMC,000603.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:52:28,"$GPRMC,000604.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:52:29,"$GPRMC,000605.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:52:30,"$GPRMC,000606.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:52:31,"$GPRMC,000607.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:52:32,"$GPRMC,000608.800,V,,,,,0.00,0.00,060180,,,N*44",0.0,0.0,0.0
2025-02-19 16:52:33,"$GPRMC,000609.800,V,,,,,0.00,0.00,060180,,,N*45",0.0,0.0,0.0
2025-02-19 16:52:34,"$GPRMC,000610.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:52:35,"$GPRMC,000611.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:52:36,"$GPRMC,000612.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:52:37,"$GPRMC,000613.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:52:38,"$GPRMC,000614.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:52:39,"$GPRMC,000615.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:52:40,"$GPRMC,000616.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:52:41,"$GPRMC,000617.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:52:42,"$GPRMC,000618.800,V,,,,,0.00,0.00,060180,,,N*45",0.0,0.0,0.0
2025-02-19 16:52:43,"$GPRMC,000619.800,V,,,,,0.00,0.00,060180,,,N*44",0.0,0.0,0.0
2025-02-19 16:52:44,"$GPRMC,000620.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:52:45,"$GPRMC,000621.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:52:46,"$GPRMC,000622.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:52:47,"$GPRMC,000623.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:52:48,"$GPRMC,000624.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:52:49,"$GPRMC,000625.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:52:50,"$GPRMC,000626.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:52:51,"$GPRMC,000627.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:52:52,"$GPRMC,000628.800,V,,,,,0.00,0.00,060180,,,N*46",0.0,0.0,0.0
2025-02-19 16:52:53,"$GPRMC,000629.800,V,,,,,0.00,0.00,060180,,,N*47",0.0,0.0,0.0
2025-02-19 16:52:54,"$GPRMC,000630.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:52:55,"$GPRMC,000631.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:52:56,"$GPRMC,000632.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:52:57,"$GPRMC,000633.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:52:58,"$GPRMC,000634.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:52:59,"$GPRMC,000635.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:53:00,"$GPRMC,000636.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:53:01,"$GPRMC,000637.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:53:02,"$GPRMC,000638.800,V,,,,,0.00,0.00,060180,,,N*47",0.0,0.0,0.0
2025-02-19 16:53:03,"$GPRMC,000639.800,V,,,,,0.00,0.00,060180,,,N*46",0.0,0.0,0.0
2025-02-19 16:53:04,"$GPRMC,000640.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:53:05,"$GPRMC,000641.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:53:18,"$GPRMC,000642.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:53:18,"$GPRMC,000643.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:53:19,"$GPRMC,000644.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:53:20,"$GPRMC,000645.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:53:20,"$GPRMC,000646.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:53:21,"$GPRMC,000647.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:53:21,"$GPRMC,000648.800,V,,,,,0.00,0.00,060180,,,N*40",0.0,0.0,0.0
2025-02-19 16:53:22,"$GPRMC,000649.800,V,,,,,0.00,0.00,060180,,,N*41",0.0,0.0,0.0
2025-02-19 16:53:23,"$GPRMC,000650.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:53:23,"$GPRMC,000651.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:53:24,"$GPRMC,000652.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:53:25,"$GPRMC,000653.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:53:25,"$GPRMC,000654.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:53:26,"$GPRMC,000655.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:53:26,"$GPRMC,000656.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:53:27,"$GPRMC,000657.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:53:28,"$GPRMC,000658.800,V,,,,,0.00,0.00,060180,,,N*41",0.0,0.0,0.0
2025-02-19 16:53:28,"$GPRMC,000659.800,V,,,,,0.00,0.00,060180,,,N*40",0.0,0.0,0.0
2025-02-19 16:53:29,"$GPRMC,000700.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:53:30,"$GPRMC,000701.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:53:30,"$GPRMC,000702.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:53:31,"$GPRMC,000703.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:53:32,"$GPRMC,000704.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:53:32,"$GPRMC,000705.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:53:33,"$GPRMC,000706.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:53:33,"$GPRMC,000707.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:53:34,"$GPRMC,000708.800,V,,,,,0.00,0.00,060180,,,N*45",0.0,0.0,0.0
2025-02-19 16:53:35,"$GPRMC,000709.800,V,,,,,0.00,0.00,060180,,,N*44",0.0,0.0,0.0
2025-02-19 16:53:35,"$GPRMC,000710.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:53:36,"$GPRMC,000711.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:53:37,"$GPRMC,000712.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:53:37,"$GPRMC,000713.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:53:38,"$GPRMC,000714.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:53:39,"$GPRMC,000715.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:53:40,"$GPRMC,000716.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:53:41,"$GPRMC,000717.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:53:42,"$GPRMC,000718.800,V,,,,,0.00,0.00,060180,,,N*44",0.0,0.0,0.0
2025-02-19 16:53:43,"$GPRMC,000719.800,V,,,,,0.00,0.00,060180,,,N*45",0.0,0.0,0.0
2025-02-19 16:53:44,"$GPRMC,000720.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:53:45,"$GPRMC,000721.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:53:46,"$GPRMC,000722.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:53:47,"$GPRMC,000723.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:53:48,"$GPRMC,000724.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:53:49,"$GPRMC,000725.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:53:50,"$GPRMC,000726.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:53:51,"$GPRMC,000727.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:53:52,"$GPRMC,000728.800,V,,,,,0.00,0.00,060180,,,N*47",0.0,0.0,0.0
2025-02-19 16:53:53,"$GPRMC,000729.800,V,,,,,0.00,0.00,060180,,,N*46",0.0,0.0,0.0
2025-02-19 16:53:54,"$GPRMC,000730.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:53:55,"$GPRMC,000731.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:53:56,"$GPRMC,000732.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:53:57,"$GPRMC,000733.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:53:58,"$GPRMC,000734.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:53:59,"$GPRMC,000735.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:54:00,"$GPRMC,000736.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:54:01,"$GPRMC,000737.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:54:02,"$GPRMC,000738.800,V,,,,,0.00,0.00,060180,,,N*46",0.0,0.0,0.0
2025-02-19 16:54:03,"$GPRMC,000739.800,V,,,,,0.00,0.00,060180,,,N*47",0.0,0.0,0.0
2025-02-19 16:54:04,"$GPRMC,000740.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:54:05,"$GPRMC,000741.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:54:06,"$GPRMC,000742.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:54:07,"$GPRMC,000743.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:54:08,"$GPRMC,000744.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:54:09,"$GPRMC,000745.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:54:10,"$GPRMC,000746.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:54:11,"$GPRMC,000747.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:54:12,"$GPRMC,000748.800,V,,,,,0.00,0.00,060180,,,N*41",0.0,0.0,0.0
2025-02-19 16:54:13,"$GPRMC,000749.800,V,,,,,0.00,0.00,060180,,,N*40",0.0,0.0,0.0
2025-02-19 16:54:14,"$GPRMC,000750.800,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:54:15,"$GPRMC,000751.800,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:54:16,"$GPRMC,000752.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:54:17,"$GPRMC,000753.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:54:18,"$GPRMC,000754.800,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:54:19,"$GPRMC,000755.800,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:54:20,"$GPRMC,000756.800,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:54:21,"$GPRMC,000757.800,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:54:22,"$GPRMC,000758.800,V,,,,,0.00,0.00,060180,,,N*40",0.0,0.0,0.0
2025-02-19 16:54:23,"$GPRMC,000759.800,V,,,,,0.00,0.00,060180,,,N*41",0.0,0.0,0.0
2025-02-19 16:54:24,"$GPRMC,000800.800,V,,,,,0.00,0.00,060180,,,N*42",0.0,0.0,0.0
2025-02-19 16:54:25,"$GPRMC,000801.800,V,,,,,0.00,0.00,060180,,,N*43",0.0,0.0,0.0
2025-02-19 16:54:26,"$GPRMC,000802.800,V,,,,,0.00,0.00,060180,,,N*40",0.0,0.0,0.0
2025-02-19 16:54:27,"$GPRMC,000803.800,V,,,,,0.00,0.00,060180,,,N*41",0.0,0.0,0.0
2025-02-19 16:54:28,"$GPRMC,000804.800,V,,,,,0.00,0.00,060180,,,N*46",0.0,0.0,0.0
2025-02-19 16:54:29,"$GPRMC,000805.800,V,,,,,0.00,0.00,060180,,,N*47",0.0,0.0,0.0
2025-02-19 16:54:30,"$GPRMC,000806.800,V,,,,,0.00,0.00,060180,,,N*44",0.0,0.0,0.0
2025-02-19 16:54:31,"$GPRMC,000807.800,V,,,,,0.00,0.00,060180,,,N*45",0.0,0.0,0.0
2025-02-19 16:54:32,"$GPRMC,000808.800,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:54:33,"$GPRMC,000809.800,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:54:34,"$GPRMC,000810.800,V,,,,,0.00,0.00,060180,,,N*43",0.0,0.0,0.0
2025-02-19 16:54:35,"$GPRMC,000811.800,V,,,,,0.00,0.00,060180,,,N*42",0.0,0.0,0.0
2025-02-19 16:54:36,"$GPRMC,000812.800,V,,,,,0.00,0.00,060180,,,N*41",0.0,0.0,0.0
2025-02-19 16:54:37,"$GPRMC,000813.800,V,,,,,0.00,0.00,060180,,,N*40",0.0,0.0,0.0
2025-02-19 16:54:38,"$GPRMC,000814.799,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
2025-02-19 16:54:39,"$GPRMC,000815.799,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:54:40,"$GPRMC,000816.799,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:54:41,"$GPRMC,000817.799,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:54:42,"$GPRMC,000818.799,V,,,,,0.00,0.00,060180,,,N*44",0.0,0.0,0.0
2025-02-19 16:54:43,"$GPRMC,000819.799,V,,,,,0.00,0.00,060180,,,N*45",0.0,0.0,0.0
2025-02-19 16:54:44,"$GPRMC,000820.799,V,,,,,0.00,0.00,060180,,,N*4F",0.0,0.0,0.0
2025-02-19 16:54:45,"$GPRMC,000821.799,V,,,,,0.00,0.00,060180,,,N*4E",0.0,0.0,0.0
2025-02-19 16:54:46,"$GPRMC,000822.799,V,,,,,0.00,0.00,060180,,,N*4D",0.0,0.0,0.0
2025-02-19 16:54:47,"$GPRMC,000823.799,V,,,,,0.00,0.00,060180,,,N*4C",0.0,0.0,0.0
2025-02-19 16:54:48,"$GPRMC,000824.799,V,,,,,0.00,0.00,060180,,,N*4B",0.0,0.0,0.0
2025-02-19 16:54:49,"$GPRMC,000825.799,V,,,,,0.00,0.00,060180,,,N*4A",0.0,0.0,0.0
2025-02-19 16:54:50,"$GPRMC,000826.799,V,,,,,0.00,0.00,060180,,,N*49",0.0,0.0,0.0
2025-02-19 16:54:51,"$GPRMC,000827.799,V,,,,,0.00,0.00,060180,,,N*48",0.0,0.0,0.0
